modlist_label,mo2_instance,profile,mod_name,mod_priority,plugin_file,plugin_path,form_id,editor_id,full_name,full_name_source,armor_category,bod_template_type,keyword_category,armor_rating,value,weight,biped_slots,biped_slot_numbers,keyword_edids,keyword_form_ids,material_keywords,armor_slot_keywords,vendor_keywords,enchantment_form_id,template_form_id,male_world_model,female_world_model
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008DB,COCOMage_panty2T1,[COCO] Mage Leggings II Alt I,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008DE,COCOMage_heels2,[COCO] Mage Heels II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Feet,37,ArmorClothing; VendorItemClothing; ClothingFeet; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD12; 0x0006BBD4,ArmorMaterialDaedric,ClothingFeet,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\heels.nif,Coco_Cloths\Mysterious Mage\gnd\heels.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008DF,COCOMage_TopoutSmp2,[COCO] Mage Outerwear II (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topout.nif,Coco_Cloths\Mysterious Mage\gnd\topout.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008E1,COCOMage_pantylaceT2,[COCO] Mage Leggings Lace Alt II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (49),49,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008E3,COCOMage_pantylace2,[COCO] Mage Leggings Lace II,plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (49),49,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008E5,COCOMage_glove2,[COCO] Mage Glove II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Hands,33,ArmorClothing; ArmorGauntlets; VendorItemClothing; ArmorMaterialDaedric,0x0006BBE8; 0x0006C0EF; 0x0008F95B; 0x0006BBD4,ArmorMaterialDaedric,ArmorGauntlets,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\glove.nif,Coco_Cloths\Mysterious Mage\gnd\glove.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008E7,COCOMage_panty2,[COCO] Mage Leggings II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008EB,COCOMage_boots2,[COCO] Mage Boots II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Feet,37,ArmorClothing; VendorItemClothing; ClothingFeet; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD12; 0x0006BBD4,ArmorMaterialDaedric,ClothingFeet,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\boots.nif,Coco_Cloths\Mysterious Mage\gnd\boots.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008EC,COCOMage_hairsmp2,[COCO] Mage Hair II (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Hair,31,ArmorClothing; VendorItemClothing; ClothingHead; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD11; 0x0006BBD4,ArmorMaterialDaedric,ClothingHead,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\hair.nif,Coco_Cloths\Mysterious Mage\gnd\hair.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008ED,COCOMage_kneelet2,[COCO] Mage Kneelet II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (48),48,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\kneelet.nif,Coco_Cloths\Mysterious Mage\gnd\kneelet.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F0,COCOMage_crown2,[COCO] Mage Headwear II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Circlet,42,ArmorClothing; VendorItemClothing; ClothingHead; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD11; 0x0006BBD4,ArmorMaterialDaedric,ClothingHead,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\crown.nif,Coco_Cloths\Mysterious Mage\gnd\crown.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F1,COCOMage_gloveT2,[COCO] Mage Glove Alt II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Hands,33,ArmorClothing; VendorItemClothing; ClothingHands; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD13; 0x0006BBD4,ArmorMaterialDaedric,ClothingHands,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\glove.nif,Coco_Cloths\Mysterious Mage\gnd\glove.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F3,COCOMage_panty2T3,[COCO] Mage Leggings II Alt III,plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F5,COCOMage_panty2T2,[COCO] Mage Leggings II Alt II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F7,COCOMage_necklace3,[COCO] Mage Necklace III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Amulet,35,ArmorClothing; VendorItemClothing; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0006BBD4,ArmorMaterialDaedric,,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\necklace.nif,Coco_Cloths\Mysterious Mage\gnd\necklace.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008F9,COCOMage_topoutshometal3,[COCO] Mage Pauldrons III,plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (59),59,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topoutshometal.nif,Coco_Cloths\Mysterious Mage\gnd\topoutshometal.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008FB,COCOMage_pantysexsmp3,[COCO] Mage Leggings III (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\pantysex.nif,Coco_Cloths\Mysterious Mage\gnd\pantysex.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008FD,COCOMage_bra3,[COCO] Mage Bra III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (53),53,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\bra.nif,Coco_Cloths\Mysterious Mage\gnd\bra.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D0008FF,COCOMage_topin3,[COCO] Mage Corset III,plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Body,32,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topin.nif,Coco_Cloths\Mysterious Mage\gnd\topin.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000901,COCOMage_brat2,[COCO] Mage Bra Alt II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (53),53,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\bra.nif,Coco_Cloths\Mysterious Mage\gnd\bra.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000904,COCOMage_heels3,[COCO] Mage Heels III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Feet,37,ArmorClothing; VendorItemClothing; ClothingFeet; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD12; 0x0006BBD4,ArmorMaterialDaedric,ClothingFeet,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\heels.nif,Coco_Cloths\Mysterious Mage\gnd\heels.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000905,COCOMage_TopoutSmp3,[COCO] Mage Outerwear III (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topout.nif,Coco_Cloths\Mysterious Mage\gnd\topout.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000907,COCOMage_pantylace3,[COCO] Mage Leggings Lace III,plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (49),49,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif,Coco_Cloths\Mysterious Mage\gnd\pantylace.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000909,COCOMage_glove3,[COCO] Mage Glove III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Hands,33,ArmorClothing; VendorItemClothing; ClothingHands; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD13; 0x0006BBD4,ArmorMaterialDaedric,ClothingHands,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\glove.nif,Coco_Cloths\Mysterious Mage\gnd\glove.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00090B,COCOMage_panty3,[COCO] Mage Leggings III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00090E,COCOMage_boots3,[COCO] Mage Boots III,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Feet,37,ArmorClothing; VendorItemClothing; ClothingFeet; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD12; 0x0006BBD4,ArmorMaterialDaedric,ClothingFeet,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\boots.nif,Coco_Cloths\Mysterious Mage\gnd\boots.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00090F,COCOMage_hairsmp3,[COCO] Mage Hair III (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Hair,31,ArmorClothing; VendorItemClothing; ClothingHead; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x0010CD11; 0x0006BBD4,ArmorMaterialDaedric,ClothingHead,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\hair.nif,Coco_Cloths\Mysterious Mage\gnd\hair.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000911,COCOMage_brat1,[COCO] Mage Bra Alt I,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (53),53,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\bra.nif,Coco_Cloths\Mysterious Mage\gnd\bra.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00091E,COCOMage_topsho1,[COCO] Mage Outerwear Top I,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topsho.nif,Coco_Cloths\Mysterious Mage\gnd\topsho.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00091F,COCOMage_topsho2,[COCO] Mage Outerwear Top II,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topsho.nif,Coco_Cloths\Mysterious Mage\gnd\topsho.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000921,COCOMage_topshoT1,[COCO] Mage Outerwear Top I Alt,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topsho.nif,Coco_Cloths\Mysterious Mage\gnd\topsho.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000922,COCOMage_topshoT2,[COCO] Mage Outerwear Top II Alt,plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (46),46,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\topsho.nif,Coco_Cloths\Mysterious Mage\gnd\topsho.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D00092F,COCOMage_pantysexsmp4,[COCO] Mage Leggings I Alt (SMP),plugin,Clothing,Clothing,Clothing,0.0,400,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\pantysex.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000931,COCOMage_pantysexsmp5,[COCO] Mage Leggings II Alt III (SMP),plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 3.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 3.esp,0x1D000937,COCOMage_pantysexsmp6,[COCO] Mage Leggings III Alt (SMP),plugin,Clothing,Clothing,Clothing,0.0,1500,1.0,Custom Slot (56),56,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Coco_Cloths\Mysterious Mage\gnd\panty.nif,Coco_Cloths\Mysterious Mage\gnd\panty.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 5.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 5.esp,0x1E000004,1_SkimpyDemonHeels,SkimpyDemonHeels,plugin,Clothing,Clothing,Clothing,0.0,625,1.0,Feet,37,ArmorClothing; ArmorMaterialDaedric; ArmorBoots; VendorItemArmor,0x0006BBE8; 0x0006BBD4; 0x0006C0ED; 0x0008F959,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Obicnii\SkimpyDemon\Heels_GO.nif,Obicnii\SkimpyDemon\Heels_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 5.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 5.esp,0x1E000005,1_SkimpyDemonTop,SkimpyDemonTop,plugin,Clothing,Clothing,Clothing,0.0,640,1.0,Body,32,ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; ArmorClothing,0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x0006BBE8,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Obicnii\SkimpyDemon\Top_GO.nif,Obicnii\SkimpyDemon\Top_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DOD - xEdit Output,30,DOD - Armour WAAT Patch 5.esp,D:\Wabbajack\modlists\DoD\mods\DOD - xEdit Output\DOD - Armour WAAT Patch 5.esp,0x1E000006,1_SkimpyDemonGloves,SkimpyDemonLongGloves,plugin,Clothing,Clothing,Clothing,0.0,125,1.0,Hands,33,ArmorMaterialDaedric; ArmorGauntlets; VendorItemArmor; ArmorClothing,0x0006BBD4; 0x0006C0EF; 0x0008F959; 0x0006BBE8,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Obicnii\SkimpyDemon\Gloves_GO.nif,Obicnii\SkimpyDemon\Gloves_GO.nif
